    XALKUT, 32.490, 5.540, 27.785, C2/c
    XAMVOA, 28.205, 28.205, 4.390, R-3
    XANFUQ, 24.248, 4.052, 30.236, C2/c
    XANGAX, 25.096, 4.352, 30.983, C2/c
    XAPGOO, 30.271, 3.941, 26.334, C2/c
    XATJAG, 26.744, 26.744, 4.997, P63
    XATKEL, 26.878, 26.878, 4.999, P63
    XATNEM, 33.932, 5.025, 30.407, C2/c
    XAVZUR, 5.452, 28.128, 33.292, P-1
    XAYTEY, 26.337, 28.349, 4.990, Fdd2
    XECNAY, 20.675, 3.747, 25.106, P21/n
  XECNAY01, 20.789, 3.827, 25.145, P21/n
    XECNIG, 52.879, 52.879, 5.363, R-3
    XEDJID, 40.871, 4.535, 26.260, C2/c
    XEFFAT, 30.162, 3.856, 27.390, C2/c
  XEFFAT01, 30.162, 3.856, 27.390, C2/c
    XEGFUO, 34.437, 4.352, 28.175, Pca21
    XEHPAC, 25.070, 3.893, 28.137, C2/c
    XEJPOT, 3.920, 27.682, 22.789, P21/n
    XEKDUO, 22.202, 22.202, 4.354, R3
    XELHEF, 49.850, 49.850, 4.923, R-3
    XELQIP, 26.491, 4.132, 25.218, C2/c
    XENQUD, 31.675, 3.614, 23.587, C2/c
    XENRAJ, 43.816, 5.922, 38.178, C2/c
  XENRAJ01, 43.816, 5.922, 38.178, C2/c
    XEPHIL, 30.938, 3.882, 28.169, C2/c
    XERJOV, 34.067, 60.070, 6.312, Cmcm
    XETNES, 59.125, 59.125, 10.678, R-3
    XETTAT, 35.555, 6.016, 37.465, C2/c
    XEYXUX, 31.023, 31.023, 5.922, R-3
    XEYYAB, 26.284, 4.014, 22.622, C2/c
    XEZLUL, 34.952, 6.106, 33.918, C2/c
    XIBHEV, 26.833, 26.833, 4.955, R-3
    XIJROZ, 32.190, 34.470, 5.894, Fdd2
    XIPVOK, 25.887, 32.562, 4.419, Fdd2
    XIQNER, 26.941, 4.320, 23.173, C2/c
    XIQYAY, 36.612, 36.612, 5.580, R-3
    XISTUR, 26.353, 3.886, 34.887, Pca21
    XISYEE, 54.515, 3.890, 26.331, C2/c
    XIVBOV, 38.307, 46.050, 3.783, Fdd2
    XIVNUL, 36.004, 36.004, 5.772, I41/a
    XIVSUT, 27.623, 54.155, 4.603, Fdd2
    XIXCAL, 4.626, 25.828, 25.953, Pbc21
    XIXWUZ, 20.912, 3.848, 30.360, Pna21
    XIZTOR, 4.104, 22.549, 25.954, Pbc21
    XOBMOS, 39.581, 39.581, 5.939, R-3
    XOCXOD, 43.752, 5.816, 36.668, C2/c
  XOFXIC02, 32.554, 32.554, 5.463, R-3
    XOJHIP, 23.710, 4.456, 25.332, I2/c
  XOJHIP01, 23.710, 4.456, 25.332, I2/c
    XOKROF, 23.232, 3.788, 20.064, C2/c
  XOKYON01, 31.797, 5.067, 25.628, C2/c
    XONFOV, 29.501, 4.052, 23.140, C2/c
    XOPRID, 42.271, 42.271, 8.215, R-3
    XORGES, 35.091, 35.091, 6.768, I41/a
    XOVQOR, 25.705, 5.020, 30.114, C2
  XOVQOR01, 25.705, 5.020, 30.114, C2
    XOVQUX, 32.369, 4.869, 26.474, C2
  XOVQUX01, 32.369, 4.869, 26.474, C2
    XOYZAN, 37.576, 37.576, 6.297, R-3
    XOZRAI, 31.262, 4.289, 25.694, C2/c
    XUDYAW, 52.458, 4.379, 23.597, C2/c
    XUFHEO, 37.624, 7.368, 42.797, C2/c
    XUGXII, 43.211, 43.211, 5.058, R-3
    XUHREY, 30.096, 4.044, 33.472, P2/c
    XUTFOK, 24.514, 3.876, 31.911, I2/a
    XUTJIF, 25.348, 26.884, 4.787, Fdd2
    XUVRAH, 27.450, 4.458, 24.325, C2/c
    XUWXAR, 69.300, 41.669, 7.574, Fdd2
    XUYSIW, 3.714, 22.537, 27.515, Pc
    XUYSOZ, 28.569, 4.653, 26.499, C2/c
    XUZXIC, 40.674, 32.910, 6.317, Fdd2
    YADZAH, 35.283, 35.283, 5.202, R-3
  YAFDOB01, 49.421, 3.806, 59.358, I2/a
    YAFPAA, 4.967, 31.476, 41.150, P212121
  YAFPAA01, 4.967, 31.476, 41.150, P212121
  YAFZAG01, 30.655, 3.834, 20.534, C2/c
    YAGQII, 32.983, 4.559, 29.344, C2/c
    YAHQIJ, 22.848, 31.212, 3.988, Pna21
    YAKNOQ, 37.550, 4.679, 36.473, C2/c
    YAKZUJ, 33.266, 4.866, 27.532, C2/c
    YANDOK, 41.285, 41.285, 6.346, P31
    YAQKAF, 37.719, 37.719, 6.374, I41/a
    YAQYOI, 58.934, 58.934, 5.779, R-3
    YAVLIT, 40.695, 40.695, 6.065, R3
    YAVYON, 5.467, 27.828, 32.842, P212121
    YAXDUA, 54.739, 5.622, 36.439, C2/c
    YAZWUV, 38.395, 38.395, 3.628, I41/a
    YECVAH, 34.534, 34.534, 6.102, I41/a
    YEJNAC, 3.823, 23.014, 25.437, P21/n
    YEJWEP, 34.826, 3.730, 20.703, C2/c
    YEPBUR, 24.277, 28.146, 3.811, Fdd2
  YEPBUR01, 28.149, 24.163, 3.718, Fdd2
  YEPBUR02, 24.240, 28.127, 3.755, Fdd2
    YETFUB, 28.985, 28.985, 5.527, R-3
    YEVWII, 35.191, 35.191, 4.393, P42/n
    YEWCAH, 3.868, 21.104, 26.023, P212121
    YEXNAR, 32.141, 32.141, 4.096, I41/a
    YEXVIJ, 26.980, 68.456, 4.883, Fdd2
    YEYREB, 33.110, 33.110, 6.380, R-3
    YEZJIY, 22.556, 22.556, 3.400, P6/m
    YEZJOE, 22.506, 22.506, 3.500, P6/m
    YICGEW, 26.591, 25.058, 4.934, Fdd2
    YIFKAC, 36.952, 3.830, 20.839, C2/c
    YIFSEN, 20.831, 3.905, 22.495, P21/n
    YINCUW, 25.250, 3.893, 27.458, C2/c
  YINCUW01, 25.250, 3.893, 27.458, C2/c
    YIPXON, 46.450, 46.450, 7.164, R-3
    YIRSEA, 3.849, 22.442, 34.923, P21/n
    YIRVOL, 58.347, 33.712, 5.321, Fdd2
    YIWNEA, 24.727, 24.727, 4.409, R3m
    YIZFEV, 29.895, 5.229, 43.158, C2/c
    YIZZIT, 36.542, 36.542, 4.623, R-3
    YOHPAP, 27.394, 3.868, 24.225, P21/c
    YOKQAQ, 28.049, 31.198, 3.727, Fdd2
    YOMQOH, 38.065, 3.812, 23.905, C2/c
    YOTCAM, 19.351, 3.623, 21.260, C2/c
    YOVJUR, 4.010, 21.385, 27.378, P-1
    YOWRUA, 49.902, 49.902, 5.074, R-3
    YOZFIE, 22.315, 3.841, 19.598, Pmna
  YOZFIE01, 22.252, 3.773, 19.653, Pmna
    YUCBIK, 22.171, 3.821, 23.525, P2/n
    YUCTAT, 36.710, 36.710, 4.915, I41/a
    YUDVAX, 26.847, 4.399, 31.726, I2/a
    YUFTUQ, 30.262, 51.480, 4.082, P21212
    YUFVEC, 20.785, 20.785, 4.119, P-3
    YUHNIB, 35.766, 4.501, 22.753, Pca21
    YUHSOM, 47.019, 8.060, 41.852, C2/c
    YUMVOU, 27.050, 5.296, 30.710, I2/c
    YUPZIV, 29.004, 37.698, 4.455, Fdd2
    YURWIS, 69.178, 69.178, 12.978, I41/acd
    YURWOY, 69.159, 69.159, 12.884, I41/acd
    YUTWAO, 31.536, 31.536, 5.268, I-4
    YUTYOC, 36.028, 36.028, 3.526, P6mm
    YUTYUI, 22.013, 22.013, 3.630, P-6m2
    YUWMUB, 28.057, 28.057, 5.273, I-4
    YUWNEM, 28.056, 28.056, 5.276, I-4
    YUWVAQ, 28.055, 28.055, 5.267, I-4
    ZABQUO, 31.253, 5.398, 31.124, C2/c
    ZABYIN, 4.591, 27.246, 26.757, Cmc21
  ZABYIN01, 4.622, 27.455, 26.933, Cmc21
  ZABYIN02, 4.621, 27.484, 26.923, Cmc21
  ZABYIN03, 4.621, 27.219, 26.841, Pbc21
    ZACBOX, 37.317, 37.317, 6.468, R-3
  ZACBOX01, 37.317, 37.317, 6.468, R-3
    ZACBUD, 37.920, 37.920, 6.610, R-3
  ZACBUD01, 37.920, 37.920, 6.610, R-3
    ZAFLEB, 5.394, 33.225, 47.458, P212121
  ZAFLEB01, 5.394, 33.225, 47.458, P212121
    ZAJZOC, 29.445, 33.630, 4.652, Fdd2
    ZAKLOQ, 20.947, 3.876, 21.177, I2/a
    ZAMRIO, 78.980, 5.836, 43.680, C2/c
    ZANBID, 3.878, 20.404, 19.868, P21
    ZANBOI, 31.076, 3.821, 25.757, C2/c
    ZANNIP, 32.818, 55.478, 3.961, Fdd2
  ZANNIP01, 32.778, 55.436, 3.973, Fdd2
  ZAQHIK01, 31.793, 39.349, 3.766, Fdd2
    ZARPIU, 28.912, 4.138, 24.070, C2/c
    ZASFAD, 43.536, 43.536, 8.684, R-3
    ZASFAE, 22.153, 31.700, 4.089, Fdd2
    ZASKAI, 24.652, 4.718, 25.656, P2/n
    ZAXPOG, 24.325, 60.576, 4.666, Fdd2
    ZAYXEG, 21.120, 4.208, 22.910, C2/c
  ZAYXEG01, 21.120, 4.208, 22.910, C2/c
    ZEFJEC, 28.253, 28.253, 4.250, P4/n
  ZEHFUR01, 36.829, 36.829, 6.048, R-3
    ZEHJEE, 36.594, 36.594, 6.719, R-3
    ZEJHEE, 54.801, 54.801, 6.184, P65
    ZEJHII, 54.916, 54.916, 6.187, P61
    ZEKQIR, 39.761, 30.556, 5.933, Fdd2
    ZEMSIX, 52.055, 51.432, 7.146, Fdd2
    ZEPSOF, 21.622, 3.811, 22.969, P21/n
    ZESRIB, 31.346, 40.527, 5.783, Fdd2
    ZEXDIS, 37.233, 42.675, 4.808, Fdd2
    ZEXFUG, 26.164, 3.809, 34.446, C2/c
    ZEXHAO, 3.826, 20.711, 21.259, P21/c
    ZEXMOH, 34.733, 3.893, 28.234, C2/c
    ZEXSED, 41.659, 24.658, 4.842, Fdd2
    ZIBDIB, 35.920, 35.920, 4.121, R-3
    ZICTAK, 36.943, 38.717, 5.503, Fdd2
    ZIDREL, 31.314, 44.687, 5.616, Fdd2
    ZIFVOC, 33.028, 33.028, 5.205, P31m
    ZIHFUR, 24.552, 24.552, 4.845, I-42d
    ZIMBUU, 38.522, 38.522, 3.903, R3
    ZINWAX, 26.685, 4.809, 36.125, C2
    ZINWEB, 28.206, 4.803, 35.888, C2
    ZIQBEG, 40.860, 40.860, 6.021, I41/a
    ZIQQAU, 41.767, 41.767, 6.461, I41/a
    ZIZVOV, 24.719, 24.719, 4.668, R-3
    ZIZVOW, 36.416, 36.416, 6.664, R3
    ZNTPBZ, 20.654, 4.078, 21.303, C2/c
    ZOCCOJ, 40.524, 31.409, 6.013, Fdd2
    ZOKQEY, 37.313, 37.313, 4.851, R-3
    ZOLHUG, 35.867, 35.867, 3.809, I41/a
    ZOPNAW, 4.738, 24.239, 24.486, P21/c
    ZUMHAT, 26.825, 4.068, 27.028, Pna21
    ZUNYAL, 32.086, 3.784, 21.699, I2/a
    ZUPCAO, 20.154, 3.960, 29.302, P21/c
    ZUQXUG, 33.128, 33.128, 6.342, I41/a
    ZUTROY, 25.745, 3.923, 24.901, P21/c
    ZUVRAM, 31.575, 4.384, 25.202, C2/c
    ZUWHEH, 51.852, 51.852, 6.875, R-3
    ZZZARY, 35.130, 86.300, 6.770, P212121
  ZZZNQS02, 37.700, 37.700, 4.080, R-3
  ZZZNVQ01, 26.100, 4.020, 24.600, C2/c
    ZZZNYS, 30.700, 5.850, 30.600, I2
    ZZZOFM, 26.190, 3.920, 28.820, A2/a
    ZZZOGS, 28.490, 3.940, 23.840, I*/a
    ZZZOHA, 42.200, 5.770, 33.340, A2/a
    ZZZOLW, 37.430, 3.740, 19.820, Ia
  ZZZOLW01, 41.202, 3.677, 19.597, C2/c
    ZZZOMW, 91.899, 7.414, 44.450, I*/a
  ZZZRHA01, 26.050, 39.390, 5.187, Fdd2
    ZZZRWK, 21.930, 30.750, 3.950, Pn*a
    ZZZSIU, 26.490, 34.390, 4.760, P212121
    ZZZSNQ, 19.560, 24.600, 3.620, Pb21a
    ZZZUFC, 21.490, 21.750, 4.040, Pnma
    ZZZVJN, 22.800, 22.800, 4.193, R3
    ZZZVJP, 22.800, 22.800, 4.193, R3
    BIJLIT, 51.001, 51.001, 9.263, R3
  BIJLIT01, 50.580, 50.580, 9.687, R3
  BIJLIT02, 50.735, 50.735, 9.374, R3
  BIJLIT03, 50.735, 50.735, 9.376, R3
  BIJLIT04, 50.741, 50.741, 9.379, R3
  BIJLIT05, 50.751, 50.751, 9.383, R3
  BIJLIT06, 50.759, 50.759, 9.387, R3
  BIJLIT07, 50.761, 50.761, 9.389, R3
  BIJLIT08, 50.771, 50.771, 9.393, R3
  BIJLIT09, 50.775, 50.775, 9.396, R3
  BIJLIT10, 50.784, 50.784, 9.398, R3
  BIJLIT11, 50.791, 50.791, 9.401, R3
  BIJLIT12, 50.796, 50.796, 9.403, R3
  BIJLIT13, 50.801, 50.801, 9.407, R3
  BIJLIT14, 50.806, 50.806, 9.410, R3
  BIJLIT15, 50.816, 50.816, 9.414, R3
  BIJLIT16, 50.820, 50.820, 9.417, R3
  BIJLIT17, 50.825, 50.825, 9.421, R3
  BIJLIT18, 50.829, 50.829, 9.425, R3
  BIJLIT19, 50.830, 50.830, 9.429, R3
  BIJLIT20, 50.833, 50.833, 9.434, R3
  BIJLIT21, 50.830, 50.830, 9.440, R3
  BIJLIT22, 50.825, 50.825, 9.448, R3
  BIJLIT23, 50.799, 50.799, 9.457, R3
  BIJLIT24, 50.740, 50.740, 9.493, R3
  BIJLIT25, 50.687, 50.687, 9.513, R3
  BIJLIT26, 50.672, 50.672, 9.521, R3
  BIJLIT27, 50.665, 50.665, 9.534, R3
  BIJLIT28, 50.659, 50.659, 9.549, R3
  BIJLIT29, 50.649, 50.649, 9.555, R3
  BIJLIT30, 50.649, 50.649, 9.562, R3
  BIJLIT31, 50.650, 50.650, 9.571, R3
  BIJLIT32, 50.638, 50.638, 9.581, R3
  BIJLIT33, 50.739, 50.739, 9.376, R3
  BIJLIT34, 50.743, 50.743, 9.378, R3
  BIJLIT35, 50.749, 50.749, 9.381, R3
  BIJLIT36, 50.756, 50.756, 9.384, R3
  BIJLIT37, 50.764, 50.764, 9.388, R3
  BIJLIT38, 50.769, 50.769, 9.390, R3
  BIJLIT39, 50.776, 50.776, 9.394, R3
  BIJLIT40, 50.782, 50.782, 9.397, R3
  BIJLIT41, 50.789, 50.789, 9.400, R3
  BIJLIT42, 50.795, 50.795, 9.402, R3
  BIJLIT43, 50.804, 50.804, 9.405, R3
  BIJLIT44, 50.808, 50.808, 9.408, R3
  BIJLIT45, 50.816, 50.816, 9.411, R3
  BIJLIT46, 50.822, 50.822, 9.414, R3
  BIJLIT47, 50.832, 50.832, 9.417, R3
  BIJLIT48, 50.836, 50.836, 9.421, R3
  BIJLIT49, 50.839, 50.839, 9.426, R3
  BIJLIT50, 50.843, 50.843, 9.431, R3
  BIJLIT51, 50.840, 50.840, 9.435, R3
  BIJLIT52, 50.839, 50.839, 9.442, R3
  BIJLIT53, 50.831, 50.831, 9.449, R3
  BIJLIT54, 50.815, 50.815, 9.457, R3
  BIJLIT55, 50.793, 50.793, 9.468, R3
  BIJLIT56, 50.756, 50.756, 9.481, R3
  BIJLIT57, 50.724, 50.724, 9.494, R3
  BIJLIT58, 50.706, 50.706, 9.505, R3
  BIJLIT59, 50.698, 50.698, 9.515, R3
  BIJLIT60, 50.697, 50.697, 9.522, R3
  BIJLIT61, 50.699, 50.699, 9.531, R3
  BIJLIT62, 50.686, 50.686, 9.545, R3
    BIJLUF, 50.393, 50.393, 9.404, R3
  BIJLUF01, 50.667, 50.667, 9.641, R3
  BIJLUF02, 50.717, 50.717, 9.399, R3
  BIJLUF03, 50.724, 50.724, 9.398, R3
  BIJLUF04, 50.741, 50.741, 9.403, R3
  BIJLUF05, 50.756, 50.756, 9.405, R3
  BIJLUF06, 50.769, 50.769, 9.413, R3
  BIJLUF07, 50.788, 50.788, 9.423, R3
  BIJLUF08, 50.796, 50.796, 9.425, R3
  BIJLUF09, 50.789, 50.789, 9.425, R3
  BIJLUF10, 50.792, 50.792, 9.430, R3
  BIJLUF11, 50.798, 50.798, 9.436, R3
  BIJLUF12, 50.805, 50.805, 9.441, R3
  BIJLUF13, 50.816, 50.816, 9.451, R3
  BIJLUF14, 50.806, 50.806, 9.454, R3
  BIJLUF15, 50.802, 50.802, 9.456, R3
  BIJLUF16, 50.814, 50.814, 9.465, R3
  BIJLUF17, 50.808, 50.808, 9.472, R3
  BIJLUF18, 50.818, 50.818, 9.481, R3
  BIJLUF19, 50.817, 50.817, 9.487, R3
  BIJLUF20, 50.816, 50.816, 9.493, R3
  BIJLUF21, 50.804, 50.804, 9.497, R3
  BIJLUF22, 50.803, 50.803, 9.506, R3
  BIJLUF23, 50.784, 50.784, 9.508, R3
  BIJLUF24, 50.789, 50.789, 9.519, R3
  BIJLUF25, 50.786, 50.786, 9.526, R3
  BIJLUF26, 50.776, 50.776, 9.533, R3
  BIJLUF27, 50.772, 50.772, 9.542, R3
  BIJLUF28, 50.763, 50.763, 9.549, R3
  BIJLUF29, 50.750, 50.750, 9.556, R3
  BIJLUF30, 50.745, 50.745, 9.564, R3
  BIJLUF31, 50.735, 50.735, 9.569, R3
  BIJLUF32, 50.730, 50.730, 9.576, R3
  BIJLUF33, 50.721, 50.721, 9.399, R3
  BIJLUF34, 50.753, 50.753, 9.407, R3
  BIJLUF35, 50.755, 50.755, 9.406, R3
  BIJLUF36, 50.775, 50.775, 9.411, R3
  BIJLUF37, 50.798, 50.798, 9.422, R3
  BIJLUF38, 50.775, 50.775, 9.415, R3
  BIJLUF39, 50.796, 50.796, 9.429, R3
  BIJLUF40, 50.789, 50.789, 9.431, R3
  BIJLUF41, 50.800, 50.800, 9.440, R3
  BIJLUF42, 50.767, 50.767, 9.448, R3
  BIJLUF43, 50.782, 50.782, 9.454, R3
  BIJLUF44, 50.787, 50.787, 9.458, R3
  BIJLUF45, 50.790, 50.790, 9.463, R3
  BIJLUF46, 50.799, 50.799, 9.468, R3
  BIJLUF47, 50.799, 50.799, 9.473, R3
  BIJLUF48, 50.806, 50.806, 9.479, R3
  BIJLUF49, 50.805, 50.805, 9.483, R3
  BIJLUF50, 50.810, 50.810, 9.488, R3
  BIJLUF51, 50.811, 50.811, 9.494, R3
  BIJLUF52, 50.821, 50.821, 9.500, R3
  BIJLUF53, 50.820, 50.820, 9.506, R3
  BIJLUF54, 50.827, 50.827, 9.510, R3
  BIJLUF55, 50.828, 50.828, 9.517, R3
  BIJLUF56, 50.824, 50.824, 9.522, R3
  BIJLUF57, 50.798, 50.798, 9.528, R3
  BIJLUF58, 50.804, 50.804, 9.537, R3
  BIJLUF59, 50.787, 50.787, 9.545, R3
  BIJLUF60, 50.765, 50.765, 9.552, R3
  BIJLUF61, 50.737, 50.737, 9.559, R3
  BIJLUF62, 50.733, 50.733, 9.568, R3
    BILFUB, 28.810, 26.445, 4.553, Fdd2
  CEJXIC01, 29.251, 4.108, 22.384, Pca21
    CIFVIA, 44.053, 44.053, 7.692, R3c
    CIKBEH, 53.349, 53.349, 5.091, R-3
    CILXAA, 19.927, 20.240, 3.737, Pnma
    HEXZIX, 62.309, 62.309, 9.493, R-3
    HIGFIQ, 33.382, 45.814, 5.966, Fdd2
  IBOKAO02, 33.998, 29.538, 5.683, Pnma
    IFELAK, 28.500, 51.120, 4.364, Fdd2
    IFUKUT, 35.317, 59.047, 5.893, Fdd2
    IFUPIM, 35.066, 59.522, 5.745, Fdd2
    IGABOL, 4.898, 28.365, 31.422, P212121
    JAPXAD, 46.283, 23.232, 3.715, Pmmm
    JAPXEH, 52.637, 28.703, 3.640, Pmmm
    JIHRAX, 21.738, 4.107, 26.956, C2/c
    JIJPUR, 26.295, 3.861, 25.311, C2/c
    MAZVES, 31.173, 5.397, 41.089, C2
    MEXGAB, 22.588, 3.847, 23.417, P21/c
    MICGAK, 65.789, 6.284, 48.154, C2/c
    MIFVUW, 37.327, 37.327, 4.663, R3
    MIHLAU, 34.903, 40.255, 6.321, Fdd2
  NONACT02, 28.527, 5.692, 28.519, P2/n
    ODOLIG, 19.606, 3.845, 20.687, C2/c
    ODUDEA, 33.890, 33.890, 3.971, R-3
    ODUDIE, 26.393, 27.818, 4.528, Fdd2
    PIDBEN, 26.536, 5.139, 35.053, Pca21
    PIHCAO, 21.779, 3.870, 24.330, Pca21
    QEWZOL, 39.953, 4.545, 42.305, I2/a
    QICJOF, 50.724, 5.792, 29.038, C2/c
  RAQFAU01, 33.168, 51.660, 6.332, Fdd2
    REYTIC, 48.183, 4.922, 27.175, C2/c
    RIDJUN, 3.960, 20.394, 20.747, P212121
    RIKYUJ, 51.797, 41.773, 6.550, Fdd2
    TASJAC, 48.467, 32.265, 4.409, Fdd2
  TUPKUK01, 3.920, 23.250, 24.730, P212121
    UFATAA, 30.695, 5.534, 28.794, C2/c
    UFIPIM, 36.784, 36.784, 6.519, I41/a
    UFOZIC, 37.211, 37.211, 5.343, R-3
    UGABIR, 4.679, 30.208, 24.978, P21/c
    VEZDUD, 46.929, 46.929, 8.365, I41/a
    XIGJUW, 29.742, 4.044, 21.075, C2/c
    ZINQAS, 27.933, 4.486, 28.207, P2/n
    AFALIG, 22.513, 40.192, 4.341, Fdd2
    AFAMED, 26.521, 4.656, 33.363, P2/c
    AFEJEE, 25.585, 4.680, 30.401, P21/c
    AFINAI, 39.250, 39.250, 4.744, I41/a
    AFINEM, 38.053, 38.053, 4.783, I41/a
    AFUTEE, 29.202, 4.498, 41.208, P21/c
    AGIRER, 24.470, 4.421, 32.626, C2/c
    HINFOD, 36.444, 5.513, 29.039, C2/c
  IFELAK01, 28.483, 51.078, 4.358, Fdd2
    KIKDER, 42.726, 54.923, 5.640, Fdd2
    KINNAA, 3.938, 19.981, 31.466, P-1
    LEXRIT, 24.192, 3.710, 24.714, Pna21
    LIKKID, 27.315, 3.817, 20.785, Pca21
    MIPZIY, 32.610, 4.930, 25.357, I2
    NILNAB, 25.140, 4.572, 25.895, C2/c
    QILCAT, 25.238, 4.988, 25.694, P21
    QILQIP, 22.930, 3.817, 30.714, I2/a
    QIRWUN, 52.135, 52.135, 8.529, R-3
    RIGMAZ, 31.247, 5.180, 39.019, C2/c
    SIHGOJ, 4.057, 32.925, 42.225, P-1
    SIJVOA, 30.449, 30.449, 6.056, R-3
    SIJVUG, 28.871, 28.871, 5.723, R-3
    SIKTEP, 56.264, 3.788, 23.837, C2/c
    TIHVEP, 61.420, 61.420, 10.648, R-3
    WEWNEV, 24.147, 4.622, 28.925, Pca21
    WEWZIL, 20.877, 3.833, 29.849, P21/c
  WEWZIL01, 20.877, 3.833, 29.849, P21/c
    WEYJIX, 25.560, 4.662, 27.760, P21/n
    WIDXEQ, 22.646, 3.724, 26.028, I2/a
    WIKBEB, 30.770, 30.770, 4.348, R3
    WILPUG, 24.351, 3.789, 27.794, P21/n
    WIPDUY, 19.329, 19.329, 3.759, I4/m
    WISHEP, 25.596, 4.066, 25.696, P21/n
  WISHEP01, 25.596, 4.071, 25.631, P21/n
    YITCIR, 26.853, 26.853, 5.057, I-4
    ZINLAN, 27.710, 3.863, 21.608, P21/c
